VertexName,X,Y
0,0.2186904496437052,0.9818238899780259
1,0.7056313483683848,0.8688637263271902
2,0.28859505947832254,0.5930523063505628
3,0.3863915017310182,0.7063599997702823
4,0.5871045811297557,0.8020415691521828
5,0.6846174249791684,0.5789981323248625
6,0.28736077605711663,0.9747208831044539
7,0.04108259168021766,0.2581571311176285
8,0.38805546224786513,0.8236045197843723
9,0.41093637864160415,0.1764695820262261
10,0.3376949074062944,0.7602068663448275
11,0.6374844630497043,0.24040425823547518
12,0.7545226963727046,0.17683325222661983
13,0.6120726946210681,0.6080060055773225
14,0.291203640268349,0.5166635766394356
15,0.2345088920701992,0.9005738974895594
16,0.944348078739521,0.8435851264715938
17,0.20505908695050568,0.5602219252395559
18,0.14118250426448986,0.5070200193988432
19,0.9769062105087645,0.8396807737524571
20,0.7491491664172442,0.4120314004986759
21,0.7770606717537264,0.21636387430736737
22,0.7489432554790201,0.3512824570627875
23,0.46406364787168175,0.8596338214562808
24,0.6874737732358441,0.8329599937635768
25,0.13242639351883012,0.14837066941217136
26,0.18445975752375465,0.8475650038819957
27,0.7965988523999531,0.135356382339473
28,0.7048510997918782,0.05651037677567483
29,0.1913640747534181,0.2856548996592859
30,0.5289887434324234,0.9567555592447382
31,0.7109053431313295,0.7780805107116531
32,0.35339637467203955,0.6782471355430074
33,0.7753950310448526,0.15201177625245932
34,0.23732213522183554,0.2047231011994648
35,0.4618056357491003,0.10622201604150638
36,0.67362482877736,0.9734776905065169
37,0.06474492743102211,0.8120617582067892
38,0.40732688642613735,0.005972842387318322
39,0.3634687721398112,0.19024222074689978
40,0.2511314095012982,0.9487212924381845
41,0.7628268851601016,0.2186331797610236
42,0.5544286146590071,0.6626554413992257
43,0.14874801873188437,0.48790284692537544
44,0.17079245152513867,0.289235020793818
45,0.2529730155558645,0.902490840604624
46,0.7386953992920493,0.042836242780138645
47,0.5570953517785985,0.6363201514652377
48,0.8411457035333523,0.3315030054748712
49,0.2825708147501309,0.19581732842296218
50,0.14217792934784967,0.19193128258750713
51,0.8112088746370143,0.717224760528287
52,0.9116045625338934,0.43959552881263575
53,0.9597606630541324,0.43085277410571
