VertexName,X,Y
0,0.02403233493202772,0.5520999805476597
1,0.30744493516001203,0.20526323716456318
2,0.1624152707271671,0.9405969060630686
3,0.31262632585341077,0.45572537993965434
4,0.9026333896270577,0.8254654871039692
5,0.22577799026989132,0.8354570100164471
6,0.40247119709075185,0.6445576907502741
7,0.559178049338307,0.9090612444137701
8,0.6097686065075912,0.8079230199525017
9,0.56573438956918,0.5878993569992066
10,0.2604518438033706,0.1377391297669337
11,0.8411840820561693,0.6788473006638557
12,0.5024503324305118,0.29433474824461114
13,0.8629848648153821,0.7178663434123836
14,0.5486062759190503,0.46763273031530517
15,0.8734002681272968,0.07914049358829944
16,0.7157850164558934,0.29400447527265616
17,0.48400587237811676,0.6718234729895268
18,0.4427463342851151,0.17044123340441542
19,0.1298211729413321,0.8889761341659532
20,0.39593763752403277,0.8811120165443537
21,0.03349796266957783,0.8570647475888374
22,0.5702222617856635,0.7257915383208866
23,0.6534726405291261,0.4494299708221433
24,0.3706573652939138,0.1453061390428415
25,0.6847165638161753,0.9734242887093335
26,0.021787285560643355,0.17605929876265836
27,0.5566949746059957,0.9184562148224656
28,0.2925202993088226,0.9338625257020177
29,0.030371670143620855,0.6609672502890318
30,0.4475076355282417,0.7267117533853693
31,0.9345732133695422,0.5624076773188063
32,0.5400458655370196,0.32681290502646976
33,0.30175272115675456,0.46756578739146604
34,0.6468744832635906,0.3940747760911635
35,0.16417052482564987,0.2131442091996435
36,0.411843065630476,0.03645153421408276
37,0.053734602792830155,0.390266564367883
38,0.31327330553544785,0.016930477841683778
39,0.8122211405717672,0.26963584723823264
40,0.39894252465022995,0.17262567489953706
41,0.6633215260161319,0.4943560811914931
42,0.8429679388648181,0.19835168060114738
43,0.623938996372121,0.8729668651413078
44,0.5704710615925929,0.06521549736814436
45,0.2393845431692887,0.3640300258796386
46,0.36875459843917324,0.9941793940255894
47,0.3155982813871303,0.13364684241926184
48,0.357824631607212,0.08521073036106808
49,0.791249211279997,0.38857261132528764
50,0.428442941481722,0.414549727262876
51,0.14354234006315103,0.5401352104507579
52,0.2724962375813512,0.6557893656615067
53,0.753789676828581,0.13795282716003654
54,0.9283196495750661,0.0548762547208661
55,0.4722768826756585,0.9274854110144747
56,0.3427146078273311,0.894805220492824
57,0.21668528139316834,0.33174317008925636
58,0.31175152808230444,0.42269417131077625
59,0.8143041347965151,0.6350148658906212
60,0.30405046851548767,0.5800903449210392
61,0.4554960446342948,0.15526738844079424
62,0.0930837536271154,0.7767726211015747
63,0.06435368051275259,0.7319072131798847
64,0.8291460809297236,0.3789788463246636
65,0.6122132655967507,0.9268836760857972
66,0.16698996230207552,0.5449013635291062
67,0.9006668159320318,0.4396527183698068
68,0.33172473062697727,0.533457753045846
69,0.622941352921319,0.37030906916210304
70,0.5534301448428691,0.6367577960173256
71,0.5759901454504673,0.13023354676424947
72,0.13003617385381117,0.44235200337587577
73,0.7403674602203482,0.9958918756395403
74,0.488372735963846,0.2182610410477237
75,0.5709350510534663,0.5289596935472376
76,0.004894437728801937,0.8319490851314575
77,0.2486748062418096,0.3447380029162904
78,0.020437095060577115,0.7638189749732935
79,0.8323590576979093,8.622655474191943E-4
80,0.4374640913026431,0.4564700021928739
81,0.2185560996135889,0.09959740998862487
82,0.5236126686173185,0.4528745415346701
83,0.5694254046713597,0.04954993332617097
